surveillance_network	site	week_ending_date	epiweeks	age_group	rate_per_100k	rsvpos	rsvtest	rsv_positivity	wili	flu_positivity	ed_influenza_pct_65p	ed_rsv_pct_65p
RSV-NET	Overall	2019-03-23	201912	Overall	0.3	1529.0	27846.0	0.05490914314443726	3.68251			
RSV-NET	Overall	2019-03-23	201912	Overall	1.4	1529.0	27846.0	0.05490914314443726	3.68251			
RSV-NET	Overall	2019-03-23	201912	Overall	0.4	1529.0	27846.0	0.05490914314443726	3.68251			
RSV-NET	Overall	2019-03-30	201913	Overall	0.4	1259.0	25207.0	0.0499464434482485	3.08559			
RSV-NET	Overall	2019-03-30	201913	Overall	0.5	1259.0	25207.0	0.0499464434482485	3.08559			
RSV-NET	Overall	2019-03-30	201913	Overall	0.5	1259.0	25207.0	0.0499464434482485	3.08559			
RSV-NET	Overall	2019-03-30	201913	Overall	0.4	1259.0	25207.0	0.0499464434482485	3.08559			
RSV-NET	Overall	2019-03-30	201913	Overall	0.8	1259.0	25207.0	0.0499464434482485	3.08559			
RSV-NET	Overall	2019-03-30	201913	Overall	0.4	1259.0	25207.0	0.0499464434482485	3.08559			
RSV-NET	Overall	2019-03-30	201913	Overall	0.7	1259.0	25207.0	0.0499464434482485	3.08559			
RSV-NET	Overall	2019-03-30	201913	Overall	0.3	1259.0	25207.0	0.0499464434482485	3.08559			
RSV-NET	Overall	2019-04-06	201914	Overall	0.4	843.0	21510.0	0.039191073919107394	2.69831			
RSV-NET	Overall	2019-04-06	201914	Overall	0.5	843.0	21510.0	0.039191073919107394	2.69831			
RSV-NET	Overall	2019-04-06	201914	Overall	0.4	843.0	21510.0	0.039191073919107394	2.69831			
RSV-NET	Overall	2019-04-06	201914	Overall	0.4	843.0	21510.0	0.039191073919107394	2.69831			
RSV-NET	Overall	2019-04-06	201914	Overall	0.4	843.0	21510.0	0.039191073919107394	2.69831			
RSV-NET	Overall	2019-04-06	201914	Overall	0.5	843.0	21510.0	0.039191073919107394	2.69831			
RSV-NET	Overall	2019-04-06	201914	Overall	0.0	843.0	21510.0	0.039191073919107394	2.69831			
RSV-NET	Overall	2019-04-06	201914	Overall	0.5	843.0	21510.0	0.039191073919107394	2.69831			
RSV-NET	Overall	2019-04-13	201915	Overall	0.4	648.0	19141.0	0.0338540306149104	2.28676			
RSV-NET	Overall	2019-04-13	201915	Overall	0.3	648.0	19141.0	0.0338540306149104	2.28676			
RSV-NET	Overall	2019-04-13	201915	Overall	0.3	648.0	19141.0	0.0338540306149104	2.28676			
RSV-NET	Overall	2019-04-13	201915	Overall	0.3	648.0	19141.0	0.0338540306149104	2.28676			
RSV-NET	Overall	2019-04-13	201915	Overall	0.5	648.0	19141.0	0.0338540306149104	2.28676			
RSV-NET	Overall	2019-04-13	201915	Overall	0.4	648.0	19141.0	0.0338540306149104	2.28676			
RSV-NET	Overall	2019-04-13	201915	Overall	1.4	648.0	19141.0	0.0338540306149104	2.28676			
RSV-NET	Overall	2019-04-13	201915	Overall	0.1	648.0	19141.0	0.0338540306149104	2.28676			
RSV-NET	Overall	2019-04-20	201916	Overall	0.2	549.0	17641.0	0.031120684768437164	2.01217			
RSV-NET	Overall	2019-04-20	201916	Overall	0.3	549.0	17641.0	0.031120684768437164	2.01217			
RSV-NET	Overall	2019-04-20	201916	Overall	0.3	549.0	17641.0	0.031120684768437164	2.01217			
RSV-NET	Overall	2019-04-20	201916	Overall	0.2	549.0	17641.0	0.031120684768437164	2.01217			
RSV-NET	Overall	2019-04-20	201916	Overall	0.2	549.0	17641.0	0.031120684768437164	2.01217			
RSV-NET	Overall	2019-04-20	201916	Overall	0.3	549.0	17641.0	0.031120684768437164	2.01217			
RSV-NET	Overall	2019-04-20	201916	Overall	0.7	549.0	17641.0	0.031120684768437164	2.01217			
RSV-NET	Overall	2019-04-20	201916	Overall	0.3	549.0	17641.0	0.031120684768437164	2.01217			
RSV-NET	Overall	2019-04-27	201917	Overall	0.2	437.0	16222.0	0.026938725188016273	1.71323			
RSV-NET	Overall	2019-04-27	201917	Overall	0.1	437.0	16222.0	0.026938725188016273	1.71323			
RSV-NET	Overall	2019-04-27	201917	Overall	0.1	437.0	16222.0	0.026938725188016273	1.71323			
RSV-NET	Overall	2019-04-27	201917	Overall	0.1	437.0	16222.0	0.026938725188016273	1.71323			
RSV-NET	Overall	2019-04-27	201917	Overall	0.2	437.0	16222.0	0.026938725188016273	1.71323			
RSV-NET	Overall	2019-04-27	201917	Overall	0.2	437.0	16222.0	0.026938725188016273	1.71323			
RSV-NET	Overall	2019-04-27	201917	Overall	0.0	437.0	16222.0	0.026938725188016273	1.71323			
RSV-NET	Overall	2019-04-27	201917	Overall	0.0	437.0	16222.0	0.026938725188016273	1.71323			
RSV-NET	Overall	2019-05-04	201918	Overall	0.1	297.0	14437.0	0.02057214102652906	1.56678			
RSV-NET	Overall	2019-05-04	201918	Overall	0.1	297.0	14437.0	0.02057214102652906	1.56678			
RSV-NET	Overall	2019-05-04	201918	Overall	0.1	297.0	14437.0	0.02057214102652906	1.56678			
RSV-NET	Overall	2019-05-04	201918	Overall	0.1	297.0	14437.0	0.02057214102652906	1.56678			
RSV-NET	Overall	2019-05-04	201918	Overall	0.1	297.0	14437.0	0.02057214102652906	1.56678			
RSV-NET	Overall	2019-05-04	201918	Overall	0.1	297.0	14437.0	0.02057214102652906	1.56678			
RSV-NET	Overall	2019-05-04	201918	Overall	0.0	297.0	14437.0	0.02057214102652906	1.56678			
RSV-NET	Overall	2019-05-04	201918	Overall	0.0	297.0	14437.0	0.02057214102652906	1.56678			
RSV-NET	Overall	2019-10-05	201940	Overall	0.1	406.0	13859.0	0.029295042932390505	1.49002			
RSV-NET	Overall	2019-10-05	201940	Overall	0.1	406.0	13859.0	0.029295042932390505	1.49002			
RSV-NET	Overall	2019-10-05	201940	Overall	0.1	406.0	13859.0	0.029295042932390505	1.49002			
RSV-NET	Overall	2019-10-05	201940	Overall	0.0	406.0	13859.0	0.029295042932390505	1.49002			
RSV-NET	Overall	2019-10-05	201940	Overall	0.0	406.0	13859.0	0.029295042932390505	1.49002			
RSV-NET	Overall	2019-10-05	201940	Overall	0.3	406.0	13859.0	0.029295042932390505	1.49002			
RSV-NET	Overall	2019-10-05	201940	Overall	0.7	406.0	13859.0	0.029295042932390505	1.49002			
RSV-NET	Overall	2019-10-05	201940	Overall	0.1	406.0	13859.0	0.029295042932390505	1.49002			
RSV-NET	Overall	2019-10-12	201941	Overall	0.2	392.0	15134.0	0.025901942645698426	1.59192			
RSV-NET	Overall	2019-10-12	201941	Overall	0.1	392.0	15134.0	0.025901942645698426	1.59192			
RSV-NET	Overall	2019-10-12	201941	Overall	0.2	392.0	15134.0	0.025901942645698426	1.59192			
RSV-NET	Overall	2019-10-12	201941	Overall	0.1	392.0	15134.0	0.025901942645698426	1.59192			
RSV-NET	Overall	2019-10-12	201941	Overall	0.1	392.0	15134.0	0.025901942645698426	1.59192			
RSV-NET	Overall	2019-10-12	201941	Overall	0.3	392.0	15134.0	0.025901942645698426	1.59192			
RSV-NET	Overall	2019-10-12	201941	Overall	0.0	392.0	15134.0	0.025901942645698426	1.59192			
RSV-NET	Overall	2019-10-12	201941	Overall	0.1	392.0	15134.0	0.025901942645698426	1.59192			
RSV-NET	Overall	2019-10-19	201942	Overall	0.3	534.0	16363.0	0.03263460245676221	1.72572			
RSV-NET	Overall	2019-10-19	201942	Overall	0.2	534.0	16363.0	0.03263460245676221	1.72572			
RSV-NET	Overall	2019-10-19	201942	Overall	0.3	534.0	16363.0	0.03263460245676221	1.72572			
RSV-NET	Overall	2019-10-19	201942	Overall	0.1	534.0	16363.0	0.03263460245676221	1.72572			
RSV-NET	Overall	2019-10-19	201942	Overall	0.4	534.0	16363.0	0.03263460245676221	1.72572			
RSV-NET	Overall	2019-10-19	201942	Overall	0.6	534.0	16363.0	0.03263460245676221	1.72572			
RSV-NET	Overall	2019-10-19	201942	Overall	0.0	534.0	16363.0	0.03263460245676221	1.72572			
RSV-NET	Overall	2019-10-19	201942	Overall	0.2	534.0	16363.0	0.03263460245676221	1.72572			
RSV-NET	Overall	2019-10-26	201943	Overall	0.4	837.0	16123.0	0.05191341561744092	1.83419			
RSV-NET	Overall	2019-10-26	201943	Overall	0.3	837.0	16123.0	0.05191341561744092	1.83419			
RSV-NET	Overall	2019-10-26	201943	Overall	0.3	837.0	16123.0	0.05191341561744092	1.83419			
RSV-NET	Overall	2019-10-26	201943	Overall	0.1	837.0	16123.0	0.05191341561744092	1.83419			
RSV-NET	Overall	2019-10-26	201943	Overall	0.5	837.0	16123.0	0.05191341561744092	1.83419			
RSV-NET	Overall	2019-10-26	201943	Overall	0.9	837.0	16123.0	0.05191341561744092	1.83419			
RSV-NET	Overall	2019-10-26	201943	Overall	0.0	837.0	16123.0	0.05191341561744092	1.83419			
RSV-NET	Overall	2019-10-26	201943	Overall	0.2	837.0	16123.0	0.05191341561744092	1.83419			
RSV-NET	Overall	2019-11-02	201944	Overall	0.5	1043.0	17240.0	0.06049883990719258	2.04008			
RSV-NET	Overall	2019-11-02	201944	Overall	0.4	1043.0	17240.0	0.06049883990719258	2.04008			
RSV-NET	Overall	2019-11-02	201944	Overall	0.4	1043.0	17240.0	0.06049883990719258	2.04008			
RSV-NET	Overall	2019-11-02	201944	Overall	0.2	1043.0	17240.0	0.06049883990719258	2.04008			
RSV-NET	Overall	2019-11-02	201944	Overall	0.6	1043.0	17240.0	0.06049883990719258	2.04008			
RSV-NET	Overall	2019-11-02	201944	Overall	1.0	1043.0	17240.0	0.06049883990719258	2.04008			
RSV-NET	Overall	2019-11-02	201944	Overall	0.7	1043.0	17240.0	0.06049883990719258	2.04008			
RSV-NET	Overall	2019-11-02	201944	Overall	0.2	1043.0	17240.0	0.06049883990719258	2.04008			
RSV-NET	Overall	2019-11-09	201945	Overall	0.6	1514.0	19202.0	0.07884595354650557	2.39351			
RSV-NET	Overall	2019-11-09	201945	Overall	0.5	1514.0	19202.0	0.07884595354650557	2.39351			
RSV-NET	Overall	2019-11-09	201945	Overall	0.6	1514.0	19202.0	0.07884595354650557	2.39351			
RSV-NET	Overall	2019-11-09	201945	Overall	0.4	1514.0	19202.0	0.07884595354650557	2.39351			
RSV-NET	Overall	2019-11-09	201945	Overall	0.8	1514.0	19202.0	0.07884595354650557	2.39351			
RSV-NET	Overall	2019-11-09	201945	Overall	0.8	1514.0	19202.0	0.07884595354650557	2.39351			
RSV-NET	Overall	2019-11-09	201945	Overall	0.0	1514.0	19202.0	0.07884595354650557	2.39351			
RSV-NET	Overall	2019-11-09	201945	Overall	0.4	1514.0	19202.0	0.07884595354650557	2.39351			
RSV-NET	Overall	2019-11-16	201946	Overall	0.7	2058.0	20036.0	0.10271511279696546	2.63251			
RSV-NET	Overall	2019-11-16	201946	Overall	0.8	2058.0	20036.0	0.10271511279696546	2.63251			
RSV-NET	Overall	2019-11-16	201946	Overall	0.8	2058.0	20036.0	0.10271511279696546	2.63251			
RSV-NET	Overall	2019-11-16	201946	Overall	0.5	2058.0	20036.0	0.10271511279696546	2.63251			
RSV-NET	Overall	2019-11-16	201946	Overall	0.9	2058.0	20036.0	0.10271511279696546	2.63251			
RSV-NET	Overall	2019-11-16	201946	Overall	1.4	2058.0	20036.0	0.10271511279696546	2.63251			
RSV-NET	Overall	2019-11-16	201946	Overall	0.7	2058.0	20036.0	0.10271511279696546	2.63251			
RSV-NET	Overall	2019-11-16	201946	Overall	0.5	2058.0	20036.0	0.10271511279696546	2.63251			
RSV-NET	Overall	2019-11-23	201947	Overall	0.9	2635.0	22391.0	0.11768121120092895	2.89941			
RSV-NET	Overall	2019-11-23	201947	Overall	0.8	2635.0	22391.0	0.11768121120092895	2.89941			
RSV-NET	Overall	2019-11-23	201947	Overall	0.8	2635.0	22391.0	0.11768121120092895	2.89941			
RSV-NET	Overall	2019-11-23	201947	Overall	0.6	2635.0	22391.0	0.11768121120092895	2.89941			
RSV-NET	Overall	2019-11-23	201947	Overall	0.9	2635.0	22391.0	0.11768121120092895	2.89941			
RSV-NET	Overall	2019-11-23	201947	Overall	1.5	2635.0	22391.0	0.11768121120092895	2.89941			
RSV-NET	Overall	2019-11-23	201947	Overall	1.4	2635.0	22391.0	0.11768121120092895	2.89941			
RSV-NET	Overall	2019-11-23	201947	Overall	0.4	2635.0	22391.0	0.11768121120092895	2.89941			
RSV-NET	Overall	2019-11-30	201948	Overall	1.1	3321.0	21807.0	0.1522905489063145	3.41501			
RSV-NET	Overall	2019-11-30	201948	Overall	1.1	3321.0	21807.0	0.1522905489063145	3.41501			
RSV-NET	Overall	2019-11-30	201948	Overall	1.1	3321.0	21807.0	0.1522905489063145	3.41501			
RSV-NET	Overall	2019-11-30	201948	Overall	0.8	3321.0	21807.0	0.1522905489063145	3.41501			
RSV-NET	Overall	2019-11-30	201948	Overall	1.1	3321.0	21807.0	0.1522905489063145	3.41501			
RSV-NET	Overall	2019-11-30	201948	Overall	1.7	3321.0	21807.0	0.1522905489063145	3.41501			
RSV-NET	Overall	2019-11-30	201948	Overall	2.7	3321.0	21807.0	0.1522905489063145	3.41501			
RSV-NET	Overall	2019-11-30	201948	Overall	0.5	3321.0	21807.0	0.1522905489063145	3.41501			
RSV-NET	Overall	2019-12-07	201949	Overall	1.8	3977.0	25823.0	0.15400999109321148	3.2579			
RSV-NET	Overall	2019-12-07	201949	Overall	1.7	3977.0	25823.0	0.15400999109321148	3.2579			
RSV-NET	Overall	2019-12-07	201949	Overall	1.8	3977.0	25823.0	0.15400999109321148	3.2579			
RSV-NET	Overall	2019-12-07	201949	Overall	1.1	3977.0	25823.0	0.15400999109321148	3.2579			
RSV-NET	Overall	2019-12-07	201949	Overall	2.2	3977.0	25823.0	0.15400999109321148	3.2579			
RSV-NET	Overall	2019-12-07	201949	Overall	2.7	3977.0	25823.0	0.15400999109321148	3.2579			
RSV-NET	Overall	2019-12-07	201949	Overall	2.7	3977.0	25823.0	0.15400999109321148	3.2579			
RSV-NET	Overall	2019-12-07	201949	Overall	1.2	3977.0	25823.0	0.15400999109321148	3.2579			
RSV-NET	Overall	2019-12-14	201950	Overall	1.7	4110.0	27091.0	0.15171090029899229	3.94308			
RSV-NET	Overall	2019-12-14	201950	Overall	1.7	4110.0	27091.0	0.15171090029899229	3.94308			
RSV-NET	Overall	2019-12-14	201950	Overall	1.7	4110.0	27091.0	0.15171090029899229	3.94308			
RSV-NET	Overall	2019-12-14	201950	Overall	1.4	4110.0	27091.0	0.15171090029899229	3.94308			
RSV-NET	Overall	2019-12-14	201950	Overall	1.8	4110.0	27091.0	0.15171090029899229	3.94308			
RSV-NET	Overall	2019-12-14	201950	Overall	2.1	4110.0	27091.0	0.15171090029899229	3.94308			
RSV-NET	Overall	2019-12-14	201950	Overall	2.0	4110.0	27091.0	0.15171090029899229	3.94308			
RSV-NET	Overall	2019-12-14	201950	Overall	0.7	4110.0	27091.0	0.15171090029899229	3.94308			
RSV-NET	Overall	2019-12-21	201951	Overall	1.9	4886.0	31128.0	0.15696479054227705	5.06435			
RSV-NET	Overall	2019-12-21	201951	Overall	1.8	4886.0	31128.0	0.15696479054227705	5.06435			
RSV-NET	Overall	2019-12-21	201951	Overall	1.8	4886.0	31128.0	0.15696479054227705	5.06435			
RSV-NET	Overall	2019-12-21	201951	Overall	1.5	4886.0	31128.0	0.15696479054227705	5.06435			
RSV-NET	Overall	2019-12-21	201951	Overall	1.9	4886.0	31128.0	0.15696479054227705	5.06435			
RSV-NET	Overall	2019-12-21	201951	Overall	2.2	4886.0	31128.0	0.15696479054227705	5.06435			
RSV-NET	Overall	2019-12-21	201951	Overall	1.4	4886.0	31128.0	0.15696479054227705	5.06435			
RSV-NET	Overall	2019-12-21	201951	Overall	0.9	4886.0	31128.0	0.15696479054227705	5.06435			
RSV-NET	Overall	2019-12-28	201952	Overall	2.3	5403.0	34433.0	0.15691342607382452	7.06161			
RSV-NET	Overall	2019-12-28	201952	Overall	2.1	5403.0	34433.0	0.15691342607382452	7.06161			
RSV-NET	Overall	2019-12-28	201952	Overall	2.2	5403.0	34433.0	0.15691342607382452	7.06161			
RSV-NET	Overall	2019-12-28	201952	Overall	1.9	5403.0	34433.0	0.15691342607382452	7.06161			
RSV-NET	Overall	2019-12-28	201952	Overall	2.5	5403.0	34433.0	0.15691342607382452	7.06161			
RSV-NET	Overall	2019-12-28	201952	Overall	2.3	5403.0	34433.0	0.15691342607382452	7.06161			
RSV-NET	Overall	2019-12-28	201952	Overall	2.0	5403.0	34433.0	0.15691342607382452	7.06161			
RSV-NET	Overall	2019-12-28	201952	Overall	1.0	5403.0	34433.0	0.15691342607382452	7.06161			
RSV-NET	Overall	2020-01-04	202001	Overall	2.6	5632.0	36718.0	0.15338526063511085	5.90066			
RSV-NET	Overall	2020-01-04	202001	Overall	2.6	5632.0	36718.0	0.15338526063511085	5.90066			
RSV-NET	Overall	2020-01-04	202001	Overall	2.6	5632.0	36718.0	0.15338526063511085	5.90066			
RSV-NET	Overall	2020-01-04	202001	Overall	2.5	5632.0	36718.0	0.15338526063511085	5.90066			
RSV-NET	Overall	2020-01-04	202001	Overall	2.6	5632.0	36718.0	0.15338526063511085	5.90066			
RSV-NET	Overall	2020-01-04	202001	Overall	2.2	5632.0	36718.0	0.15338526063511085	5.90066			
RSV-NET	Overall	2020-01-04	202001	Overall	4.8	5632.0	36718.0	0.15338526063511085	5.90066			
RSV-NET	Overall	2020-01-04	202001	Overall	1.5	5632.0	36718.0	0.15338526063511085	5.90066			
RSV-NET	Overall	2020-01-11	202002	Overall	2.0	4531.0	34938.0	0.12968687389089245	4.9402			
RSV-NET	Overall	2020-01-11	202002	Overall	2.0	4531.0	34938.0	0.12968687389089245	4.9402			
RSV-NET	Overall	2020-01-11	202002	Overall	2.0	4531.0	34938.0	0.12968687389089245	4.9402			
RSV-NET	Overall	2020-01-11	202002	Overall	2.0	4531.0	34938.0	0.12968687389089245	4.9402			
RSV-NET	Overall	2020-01-11	202002	Overall	2.3	4531.0	34938.0	0.12968687389089245	4.9402			
RSV-NET	Overall	2020-01-11	202002	Overall	1.7	4531.0	34938.0	0.12968687389089245	4.9402			
RSV-NET	Overall	2020-01-11	202002	Overall	2.7	4531.0	34938.0	0.12968687389089245	4.9402			
RSV-NET	Overall	2020-01-11	202002	Overall	0.9	4531.0	34938.0	0.12968687389089245	4.9402			
RSV-NET	Overall	2020-01-18	202003	Overall	2.0	4159.0	34661.0	0.11999076772164681	5.33135			
RSV-NET	Overall	2020-01-18	202003	Overall	1.6	4159.0	34661.0	0.11999076772164681	5.33135			
RSV-NET	Overall	2020-01-18	202003	Overall	1.8	4159.0	34661.0	0.11999076772164681	5.33135			
RSV-NET	Overall	2020-01-18	202003	Overall	1.7	4159.0	34661.0	0.11999076772164681	5.33135			
RSV-NET	Overall	2020-01-18	202003	Overall	1.9	4159.0	34661.0	0.11999076772164681	5.33135			
RSV-NET	Overall	2020-01-18	202003	Overall	1.4	4159.0	34661.0	0.11999076772164681	5.33135			
RSV-NET	Overall	2020-01-18	202003	Overall	3.4	4159.0	34661.0	0.11999076772164681	5.33135			
RSV-NET	Overall	2020-01-18	202003	Overall	1.3	4159.0	34661.0	0.11999076772164681	5.33135			
RSV-NET	Overall	2020-01-25	202004	Overall	1.8	3925.0	36708.0	0.10692492099814754	6.07822			
RSV-NET	Overall	2020-01-25	202004	Overall	1.7	3925.0	36708.0	0.10692492099814754	6.07822			
RSV-NET	Overall	2020-01-25	202004	Overall	1.8	3925.0	36708.0	0.10692492099814754	6.07822			
RSV-NET	Overall	2020-01-25	202004	Overall	1.5	3925.0	36708.0	0.10692492099814754	6.07822			
RSV-NET	Overall	2020-01-25	202004	Overall	2.6	3925.0	36708.0	0.10692492099814754	6.07822			
RSV-NET	Overall	2020-01-25	202004	Overall	1.4	3925.0	36708.0	0.10692492099814754	6.07822			
RSV-NET	Overall	2020-01-25	202004	Overall	3.4	3925.0	36708.0	0.10692492099814754	6.07822			
RSV-NET	Overall	2020-01-25	202004	Overall	1.0	3925.0	36708.0	0.10692492099814754	6.07822			
RSV-NET	Overall	2020-02-01	202005	Overall	1.8	3574.0	38777.0	0.09216803775433892	6.74724			
RSV-NET	Overall	2020-02-01	202005	Overall	1.7	3574.0	38777.0	0.09216803775433892	6.74724			
RSV-NET	Overall	2020-02-01	202005	Overall	1.7	3574.0	38777.0	0.09216803775433892	6.74724			
RSV-NET	Overall	2020-02-01	202005	Overall	1.5	3574.0	38777.0	0.09216803775433892	6.74724			
RSV-NET	Overall	2020-02-01	202005	Overall	2.2	3574.0	38777.0	0.09216803775433892	6.74724			
RSV-NET	Overall	2020-02-01	202005	Overall	1.4	3574.0	38777.0	0.09216803775433892	6.74724			
RSV-NET	Overall	2020-02-01	202005	Overall	6.8	3574.0	38777.0	0.09216803775433892	6.74724			
RSV-NET	Overall	2020-02-01	202005	Overall	0.9	3574.0	38777.0	0.09216803775433892	6.74724			
RSV-NET	Overall	2020-02-08	202006	Overall	1.5	3271.0	39197.0	0.08345026405082022	6.80157			
RSV-NET	Overall	2020-02-08	202006	Overall	1.4	3271.0	39197.0	0.08345026405082022	6.80157			
RSV-NET	Overall	2020-02-08	202006	Overall	1.5	3271.0	39197.0	0.08345026405082022	6.80157			
RSV-NET	Overall	2020-02-08	202006	Overall	1.2	3271.0	39197.0	0.08345026405082022	6.80157			
RSV-NET	Overall	2020-02-08	202006	Overall	2.4	3271.0	39197.0	0.08345026405082022	6.80157			
RSV-NET	Overall	2020-02-08	202006	Overall	0.9	3271.0	39197.0	0.08345026405082022	6.80157			
RSV-NET	Overall	2020-02-08	202006	Overall	6.1	3271.0	39197.0	0.08345026405082022	6.80157			
RSV-NET	Overall	2020-02-08	202006	Overall	1.0	3271.0	39197.0	0.08345026405082022	6.80157			
RSV-NET	Overall	2020-02-15	202007	Overall	1.6	2902.0	38187.0	0.07599444837248279	6.11292			
RSV-NET	Overall	2020-02-15	202007	Overall	1.3	2902.0	38187.0	0.07599444837248279	6.11292			
RSV-NET	Overall	2020-02-15	202007	Overall	1.4	2902.0	38187.0	0.07599444837248279	6.11292			
RSV-NET	Overall	2020-02-15	202007	Overall	1.2	2902.0	38187.0	0.07599444837248279	6.11292			
RSV-NET	Overall	2020-02-15	202007	Overall	2.3	2902.0	38187.0	0.07599444837248279	6.11292			
RSV-NET	Overall	2020-02-15	202007	Overall	0.8	2902.0	38187.0	0.07599444837248279	6.11292			
RSV-NET	Overall	2020-02-15	202007	Overall	3.4	2902.0	38187.0	0.07599444837248279	6.11292			
RSV-NET	Overall	2020-02-15	202007	Overall	0.9	2902.0	38187.0	0.07599444837248279	6.11292			
RSV-NET	Overall	2020-02-22	202008	Overall	1.2	2450.0	35753.0	0.06852571812155624	5.52513			
RSV-NET	Overall	2020-02-22	202008	Overall	1.2	2450.0	35753.0	0.06852571812155624	5.52513			
RSV-NET	Overall	2020-02-22	202008	Overall	1.2	2450.0	35753.0	0.06852571812155624	5.52513			
RSV-NET	Overall	2020-02-22	202008	Overall	1.1	2450.0	35753.0	0.06852571812155624	5.52513			
RSV-NET	Overall	2020-02-22	202008	Overall	1.6	2450.0	35753.0	0.06852571812155624	5.52513			
RSV-NET	Overall	2020-02-22	202008	Overall	0.7	2450.0	35753.0	0.06852571812155624	5.52513			
RSV-NET	Overall	2020-02-22	202008	Overall	2.7	2450.0	35753.0	0.06852571812155624	5.52513			
RSV-NET	Overall	2020-02-22	202008	Overall	0.9	2450.0	35753.0	0.06852571812155624	5.52513			
RSV-NET	Overall	2020-02-29	202009	Overall	1.2	2115.0	35957.0	0.058820257529827294	5.12333			
RSV-NET	Overall	2020-02-29	202009	Overall	0.9	2115.0	35957.0	0.058820257529827294	5.12333			
RSV-NET	Overall	2020-02-29	202009	Overall	1.0	2115.0	35957.0	0.058820257529827294	5.12333			
RSV-NET	Overall	2020-02-29	202009	Overall	0.9	2115.0	35957.0	0.058820257529827294	5.12333			
RSV-NET	Overall	2020-02-29	202009	Overall	1.6	2115.0	35957.0	0.058820257529827294	5.12333			
RSV-NET	Overall	2020-02-29	202009	Overall	0.7	2115.0	35957.0	0.058820257529827294	5.12333			
RSV-NET	Overall	2020-02-29	202009	Overall	2.0	2115.0	35957.0	0.058820257529827294	5.12333			
RSV-NET	Overall	2020-02-29	202009	Overall	0.6	2115.0	35957.0	0.058820257529827294	5.12333			
RSV-NET	Overall	2020-03-07	202010	Overall	1.0	1993.0	38007.0	0.05243770884310785	5.26652			
RSV-NET	Overall	2020-03-07	202010	Overall	1.0	1993.0	38007.0	0.05243770884310785	5.26652			
RSV-NET	Overall	2020-03-07	202010	Overall	1.0	1993.0	38007.0	0.05243770884310785	5.26652			
RSV-NET	Overall	2020-03-07	202010	Overall	0.8	1993.0	38007.0	0.05243770884310785	5.26652			
RSV-NET	Overall	2020-03-07	202010	Overall	1.8	1993.0	38007.0	0.05243770884310785	5.26652			
RSV-NET	Overall	2020-03-07	202010	Overall	0.7	1993.0	38007.0	0.05243770884310785	5.26652			
RSV-NET	Overall	2020-03-07	202010	Overall	0.7	1993.0	38007.0	0.05243770884310785	5.26652			
RSV-NET	Overall	2020-03-07	202010	Overall	0.7	1993.0	38007.0	0.05243770884310785	5.26652			
RSV-NET	Overall	2020-03-14	202011	Overall	0.8	1926.0	46884.0	0.041080112618377275	5.66932			
RSV-NET	Overall	2020-03-14	202011	Overall	0.9	1926.0	46884.0	0.041080112618377275	5.66932			
RSV-NET	Overall	2020-03-14	202011	Overall	0.8	1926.0	46884.0	0.041080112618377275	5.66932			
